date,county,state,fips,cases,deaths
2020-05-08,Spokane,Washington,53063.0,386,28.0
2020-05-08,Stevens,Washington,53065.0,9,1.0
2020-05-08,Thurston,Washington,53067.0,118,1.0
2020-05-08,Wahkiakum,Washington,53069.0,3,0.0
2020-05-08,Walla Walla,Washington,53071.0,97,0.0
2020-05-08,Whatcom,Washington,53073.0,329,33.0
2020-05-08,Whitman,Washington,53075.0,16,0.0
2020-05-08,Yakima,Washington,53077.0,1756,58.0
2020-05-09,Adams,Washington,53001.0,49,0.0
2020-05-09,Asotin,Washington,53003.0,18,2.0
2020-05-09,Benton,Washington,53005.0,695,51.0
2020-05-09,Chelan,Washington,53007.0,146,6.0
2020-05-09,Clallam,Washington,53009.0,19,0.0
2020-05-09,Clark,Washington,53011.0,375,23.0
2020-05-09,Columbia,Washington,53013.0,1,0.0
2020-05-09,Cowlitz,Washington,53015.0,65,0.0
2020-05-09,Douglas,Washington,53017.0,107,2.0
2020-05-09,Ferry,Washington,53019.0,1,0.0
2020-05-09,Franklin,Washington,53021.0,513,16.0
2020-05-09,Grant,Washington,53025.0,219,2.0
2020-05-09,Grays Harbor,Washington,53027.0,14,0.0
2020-05-09,Island,Washington,53029.0,179,9.0
2020-05-09,Jefferson,Washington,53031.0,29,0.0
2020-05-09,King,Washington,53033.0,7002,492.0
2020-05-09,Kitsap,Washington,53035.0,155,2.0
2020-05-09,Kittitas,Washington,53037.0,17,0.0
2020-05-09,Klickitat,Washington,53039.0,19,3.0
2020-05-09,Lewis,Washington,53041.0,30,3.0
2020-05-09,Lincoln,Washington,53043.0,2,0.0
2020-05-09,Mason,Washington,53045.0,28,1.0
2020-05-09,Okanogan,Washington,53047.0,27,2.0
2020-05-09,Pacific,Washington,53049.0,9,0.0
2020-05-09,Pend Oreille,Washington,53051.0,2,0.0
2020-05-09,Pierce,Washington,53053.0,1857,60.0
2020-05-09,San Juan,Washington,53055.0,15,0.0
2020-05-09,Skagit,Washington,53057.0,397,14.0
2020-05-09,Skamania,Washington,53059.0,3,0.0
2020-05-09,Snohomish,Washington,53061.0,2917,114.0
2020-05-09,Spokane,Washington,53063.0,386,28.0
2020-05-09,Stevens,Washington,53065.0,9,1.0
2020-05-09,Thurston,Washington,53067.0,120,1.0
2020-05-09,Wahkiakum,Washington,53069.0,3,0.0
2020-05-09,Walla Walla,Washington,53071.0,99,2.0
2020-05-09,Whatcom,Washington,53073.0,330,33.0
2020-05-09,Whitman,Washington,53075.0,16,0.0
2020-05-09,Yakima,Washington,53077.0,1756,58.0
2020-05-10,Adams,Washington,53001.0,49,0.0
2020-05-10,Asotin,Washington,53003.0,18,2.0
2020-05-10,Benton,Washington,53005.0,705,51.0
2020-05-10,Chelan,Washington,53007.0,152,6.0
2020-05-10,Clallam,Washington,53009.0,19,0.0
2020-05-10,Clark,Washington,53011.0,375,23.0
2020-05-10,Columbia,Washington,53013.0,1,0.0
2020-05-10,Cowlitz,Washington,53015.0,66,0.0
2020-05-10,Douglas,Washington,53017.0,117,2.0
2020-05-10,Ferry,Washington,53019.0,1,0.0
2020-05-10,Franklin,Washington,53021.0,516,16.0
2020-05-10,Grant,Washington,53025.0,219,2.0
2020-05-10,Grays Harbor,Washington,53027.0,13,0.0
2020-05-10,Island,Washington,53029.0,179,9.0
2020-05-10,Jefferson,Washington,53031.0,29,0.0
2020-05-10,King,Washington,53033.0,7048,502.0
2020-05-10,Kitsap,Washington,53035.0,155,2.0
2020-05-10,Kittitas,Washington,53037.0,18,0.0
2020-05-10,Klickitat,Washington,53039.0,19,3.0
2020-05-10,Lewis,Washington,53041.0,30,3.0
2020-05-10,Lincoln,Washington,53043.0,2,0.0
2020-05-10,Mason,Washington,53045.0,28,1.0
2020-05-10,Okanogan,Washington,53047.0,27,2.0
2020-05-10,Pacific,Washington,53049.0,9,0.0
2020-05-10,Pend Oreille,Washington,53051.0,2,0.0
2020-05-10,Pierce,Washington,53053.0,1883,60.0
2020-05-10,San Juan,Washington,53055.0,15,0.0
2020-05-10,Skagit,Washington,53057.0,401,14.0
2020-05-10,Skamania,Washington,53059.0,3,0.0
2020-05-10,Snohomish,Washington,53061.0,2932,116.0
2020-05-10,Spokane,Washington,53063.0,386,28.0
2020-05-10,Stevens,Washington,53065.0,9,1.0
2020-05-10,Thurston,Washington,53067.0,123,1.0
2020-05-10,Wahkiakum,Washington,53069.0,3,0.0
2020-05-10,Walla Walla,Washington,53071.0,99,2.0
2020-05-10,Whatcom,Washington,53073.0,333,34.0
2020-05-10,Whitman,Washington,53075.0,16,0.0
2020-05-10,Yakima,Washington,53077.0,1781,59.0
2020-05-11,Adams,Washington,53001.0,49,0.0
2020-05-11,Asotin,Washington,53003.0,18,2.0
2020-05-11,Benton,Washington,53005.0,719,54.0
2020-05-11,Chelan,Washington,53007.0,153,6.0
2020-05-11,Clallam,Washington,53009.0,19,0.0
2020-05-11,Clark,Washington,53011.0,386,24.0
2020-05-11,Columbia,Washington,53013.0,1,0.0
2020-05-11,Cowlitz,Washington,53015.0,66,0.0
2020-05-11,Douglas,Washington,53017.0,117,2.0
2020-05-11,Ferry,Washington,53019.0,1,0.0
2020-05-11,Franklin,Washington,53021.0,525,16.0
2020-05-11,Grant,Washington,53025.0,219,2.0
2020-05-11,Grays Harbor,Washington,53027.0,13,0.0
2020-05-11,Island,Washington,53029.0,179,9.0
2020-05-11,Jefferson,Washington,53031.0,29,0.0
2020-05-11,King,Washington,53033.0,7117,507.0
2020-05-11,Kitsap,Washington,53035.0,156,2.0
2020-05-11,Kittitas,Washington,53037.0,40,0.0
2020-05-11,Klickitat,Washington,53039.0,20,3.0
2020-05-11,Lewis,Washington,53041.0,30,3.0
2020-05-11,Lincoln,Washington,53043.0,2,0.0
2020-05-11,Mason,Washington,53045.0,28,1.0
2020-05-11,Okanogan,Washington,53047.0,27,2.0
2020-05-11,Pacific,Washington,53049.0,9,0.0
2020-05-11,Pend Oreille,Washington,53051.0,2,0.0
2020-05-11,Pierce,Washington,53053.0,1907,62.0
2020-05-11,San Juan,Washington,53055.0,15,0.0
2020-05-11,Skagit,Washington,53057.0,402,14.0
2020-05-11,Skamania,Washington,53059.0,3,0.0
2020-05-11,Snohomish,Washington,53061.0,2970,118.0
2020-05-11,Spokane,Washington,53063.0,390,29.0
2020-05-11,Stevens,Washington,53065.0,9,1.0
2020-05-11,Thurston,Washington,53067.0,123,1.0
2020-05-11,Wahkiakum,Washington,53069.0,4,0.0
2020-05-11,Walla Walla,Washington,53071.0,104,2.0
2020-05-11,Whatcom,Washington,53073.0,338,34.0
2020-05-11,Whitman,Washington,53075.0,16,0.0
2020-05-11,Yakima,Washington,53077.0,1966,63.0
2020-05-12,Adams,Washington,53001.0,50,0.0
2020-05-12,Asotin,Washington,53003.0,18,2.0
2020-05-12,Benton,Washington,53005.0,723,55.0
2020-05-12,Chelan,Washington,53007.0,154,7.0
2020-05-12,Clallam,Washington,53009.0,19,0.0
2020-05-12,Clark,Washington,53011.0,393,24.0
2020-05-12,Columbia,Washington,53013.0,1,0.0
2020-05-12,Cowlitz,Washington,53015.0,66,0.0
2020-05-12,Douglas,Washington,53017.0,117,2.0
2020-05-12,Ferry,Washington,53019.0,1,0.0
2020-05-12,Franklin,Washington,53021.0,530,16.0
2020-05-12,Grant,Washington,53025.0,221,2.0
2020-05-12,Grays Harbor,Washington,53027.0,13,0.0
2020-05-12,Island,Washington,53029.0,181,9.0
2020-05-12,Jefferson,Washington,53031.0,29,0.0
2020-05-12,King,Washington,53033.0,7181,513.0
2020-05-12,Kitsap,Washington,53035.0,156,2.0
2020-05-12,Kittitas,Washington,53037.0,40,0.0
2020-05-12,Klickitat,Washington,53039.0,21,3.0
2020-05-12,Lewis,Washington,53041.0,32,3.0
2020-05-12,Lincoln,Washington,53043.0,2,0.0
2020-05-12,Mason,Washington,53045.0,29,1.0
2020-05-12,Okanogan,Washington,53047.0,31,2.0
2020-05-12,Pacific,Washington,53049.0,9,1.0
2020-05-12,Pend Oreille,Washington,53051.0,2,0.0
2020-05-12,Pierce,Washington,53053.0,1927,63.0
2020-05-12,San Juan,Washington,53055.0,15,0.0
2020-05-12,Skagit,Washington,53057.0,406,14.0
2020-05-12,Skamania,Washington,53059.0,3,0.0
2020-05-12,Snohomish,Washington,53061.0,2998,119.0
2020-05-12,Spokane,Washington,53063.0,390,29.0
2020-05-12,Stevens,Washington,53065.0,9,1.0
2020-05-12,Thurston,Washington,53067.0,124,1.0
2020-05-12,Wahkiakum,Washington,53069.0,4,0.0
2020-05-12,Walla Walla,Washington,53071.0,106,2.0
2020-05-12,Whatcom,Washington,53073.0,340,34.0
2020-05-12,Whitman,Washington,53075.0,16,0.0
2020-05-12,Yakima,Washington,53077.0,2025,67.0
2020-05-13,Adams,Washington,53001.0,50,0.0
2020-05-13,Asotin,Washington,53003.0,18,2.0
2020-05-13,Benton,Washington,53005.0,732,55.0
2020-05-13,Chelan,Washington,53007.0,165,7.0
2020-05-13,Clallam,Washington,53009.0,19,0.0
2020-05-13,Clark,Washington,53011.0,395,24.0
2020-05-13,Columbia,Washington,53013.0,1,0.0
2020-05-13,Cowlitz,Washington,53015.0,66,0.0
2020-05-13,Douglas,Washington,53017.0,120,3.0
2020-05-13,Ferry,Washington,53019.0,1,0.0
2020-05-13,Franklin,Washington,53021.0,531,16.0
2020-05-13,Grant,Washington,53025.0,221,2.0
2020-05-13,Grays Harbor,Washington,53027.0,13,0.0
2020-05-13,Island,Washington,53029.0,181,9.0
2020-05-13,Jefferson,Washington,53031.0,29,0.0
2020-05-13,King,Washington,53033.0,7223,516.0
2020-05-13,Kitsap,Washington,53035.0,157,2.0
2020-05-13,Kittitas,Washington,53037.0,44,0.0
2020-05-13,Klickitat,Washington,53039.0,22,3.0
2020-05-13,Lewis,Washington,53041.0,32,3.0
2020-05-13,Lincoln,Washington,53043.0,2,0.0
2020-05-13,Mason,Washington,53045.0,30,1.0
2020-05-13,Okanogan,Washington,53047.0,31,2.0
2020-05-13,Pacific,Washington,53049.0,9,1.0
2020-05-13,Pend Oreille,Washington,53051.0,2,0.0
2020-05-13,Pierce,Washington,53053.0,1941,63.0
2020-05-13,San Juan,Washington,53055.0,15,0.0
2020-05-13,Skagit,Washington,53057.0,411,14.0
2020-05-13,Skamania,Washington,53059.0,3,0.0
2020-05-13,Snohomish,Washington,53061.0,3009,119.0
2020-05-13,Spokane,Washington,53063.0,390,29.0
2020-05-13,Stevens,Washington,53065.0,9,1.0
2020-05-13,Thurston,Washington,53067.0,124,1.0
2020-05-13,Wahkiakum,Washington,53069.0,4,0.0
2020-05-13,Walla Walla,Washington,53071.0,107,2.0
2020-05-13,Whatcom,Washington,53073.0,344,35.0
2020-05-13,Whitman,Washington,53075.0,16,0.0
2020-05-13,Yakima,Washington,53077.0,2025,67.0
2020-05-14,Adams,Washington,53001.0,50,0.0
2020-05-14,Asotin,Washington,53003.0,18,2.0
2020-05-14,Benton,Washington,53005.0,752,56.0
2020-05-14,Chelan,Washington,53007.0,169,7.0
2020-05-14,Clallam,Washington,53009.0,19,0.0
2020-05-14,Clark,Washington,53011.0,399,24.0
2020-05-14,Columbia,Washington,53013.0,1,0.0
2020-05-14,Cowlitz,Washington,53015.0,66,0.0
2020-05-14,Douglas,Washington,53017.0,123,3.0
2020-05-14,Ferry,Washington,53019.0,1,0.0
2020-05-14,Franklin,Washington,53021.0,544,17.0
2020-05-14,Grant,Washington,53025.0,224,2.0
2020-05-14,Grays Harbor,Washington,53027.0,13,0.0
2020-05-14,Island,Washington,53029.0,181,10.0
2020-05-14,Jefferson,Washington,53031.0,29,0.0
2020-05-14,King,Washington,53033.0,7309,516.0
2020-05-14,Kitsap,Washington,53035.0,157,2.0
2020-05-14,Kittitas,Washington,53037.0,44,0.0
2020-05-14,Klickitat,Washington,53039.0,22,3.0
2020-05-14,Lewis,Washington,53041.0,32,3.0
2020-05-14,Lincoln,Washington,53043.0,2,0.0
2020-05-14,Mason,Washington,53045.0,30,1.0
2020-05-14,Okanogan,Washington,53047.0,33,2.0
2020-05-14,Pacific,Washington,53049.0,9,1.0
2020-05-14,Pend Oreille,Washington,53051.0,2,0.0
2020-05-14,Pierce,Washington,53053.0,1966,65.0
2020-05-14,San Juan,Washington,53055.0,15,0.0
2020-05-14,Skagit,Washington,53057.0,411,14.0
2020-05-14,Skamania,Washington,53059.0,3,0.0
2020-05-14,Snohomish,Washington,53061.0,3048,121.0
2020-05-14,Spokane,Washington,53063.0,398,30.0
2020-05-14,Stevens,Washington,53065.0,9,1.0
2020-05-14,Thurston,Washington,53067.0,125,1.0
2020-05-14,Wahkiakum,Washington,53069.0,4,0.0
2020-05-14,Walla Walla,Washington,53071.0,106,2.0
2020-05-14,Whatcom,Washington,53073.0,344,35.0
2020-05-14,Whitman,Washington,53075.0,17,0.0
2020-05-14,Yakima,Washington,53077.0,2186,73.0
2020-05-15,Adams,Washington,53001.0,50,0.0
2020-05-15,Asotin,Washington,53003.0,18,2.0
2020-05-15,Benton,Washington,53005.0,760,57.0
2020-05-15,Chelan,Washington,53007.0,177,7.0
2020-05-15,Clallam,Washington,53009.0,21,0.0
2020-05-15,Clark,Washington,53011.0,401,25.0
2020-05-15,Columbia,Washington,53013.0,1,0.0
2020-05-15,Cowlitz,Washington,53015.0,68,0.0
2020-05-15,Douglas,Washington,53017.0,126,3.0
2020-05-15,Ferry,Washington,53019.0,1,0.0
2020-05-15,Franklin,Washington,53021.0,552,17.0
2020-05-15,Grant,Washington,53025.0,223,2.0
2020-05-15,Grays Harbor,Washington,53027.0,14,0.0
2020-05-15,Island,Washington,53029.0,181,10.0
2020-05-15,Jefferson,Washington,53031.0,29,0.0
2020-05-15,King,Washington,53033.0,7362,523.0
2020-05-15,Kitsap,Washington,53035.0,157,2.0
2020-05-15,Kittitas,Washington,53037.0,47,0.0
2020-05-15,Klickitat,Washington,53039.0,22,3.0
2020-05-15,Lewis,Washington,53041.0,32,3.0
2020-05-15,Lincoln,Washington,53043.0,2,0.0
2020-05-15,Mason,Washington,53045.0,30,1.0
2020-05-15,Okanogan,Washington,53047.0,35,2.0
2020-05-15,Pacific,Washington,53049.0,9,1.0
2020-05-15,Pend Oreille,Washington,53051.0,2,0.0
2020-05-15,Pierce,Washington,53053.0,1990,66.0
2020-05-15,San Juan,Washington,53055.0,15,0.0
2020-05-15,Skagit,Washington,53057.0,423,14.0
2020-05-15,Skamania,Washington,53059.0,3,0.0
2020-05-15,Snohomish,Washington,53061.0,3065,125.0
2020-05-15,Spokane,Washington,53063.0,400,30.0
2020-05-15,Stevens,Washington,53065.0,9,1.0
2020-05-15,Thurston,Washington,53067.0,126,1.0
2020-05-15,Wahkiakum,Washington,53069.0,4,0.0
2020-05-15,Walla Walla,Washington,53071.0,106,2.0
2020-05-15,Whatcom,Washington,53073.0,344,35.0
2020-05-15,Whitman,Washington,53075.0,18,0.0
2020-05-15,Yakima,Washington,53077.0,2308,76.0
2020-05-16,Adams,Washington,53001.0,50,0.0
2020-05-16,Asotin,Washington,53003.0,18,2.0
2020-05-16,Benton,Washington,53005.0,773,57.0
2020-05-16,Chelan,Washington,53007.0,178,7.0
2020-05-16,Clallam,Washington,53009.0,21,0.0
2020-05-16,Clark,Washington,53011.0,401,25.0
2020-05-16,Columbia,Washington,53013.0,1,0.0
2020-05-16,Cowlitz,Washington,53015.0,68,0.0
2020-05-16,Douglas,Washington,53017.0,127,3.0
2020-05-16,Ferry,Washington,53019.0,1,0.0
2020-05-16,Franklin,Washington,53021.0,564,17.0
2020-05-16,Grant,Washington,53025.0,223,2.0
2020-05-16,Grays Harbor,Washington,53027.0,15,0.0
2020-05-16,Island,Washington,53029.0,181,10.0
2020-05-16,Jefferson,Washington,53031.0,30,0.0
2020-05-16,King,Washington,53033.0,7442,528.0
2020-05-16,Kitsap,Washington,53035.0,159,2.0
2020-05-16,Kittitas,Washington,53037.0,51,0.0
2020-05-16,Klickitat,Washington,53039.0,22,3.0
2020-05-16,Lewis,Washington,53041.0,34,3.0
2020-05-16,Lincoln,Washington,53043.0,2,0.0
2020-05-16,Mason,Washington,53045.0,30,1.0
2020-05-16,Okanogan,Washington,53047.0,39,2.0
2020-05-16,Pacific,Washington,53049.0,9,1.0
2020-05-16,Pend Oreille,Washington,53051.0,2,0.0
2020-05-16,Pierce,Washington,53053.0,2020,68.0
2020-05-16,San Juan,Washington,53055.0,15,0.0
2020-05-16,Skagit,Washington,53057.0,425,14.0
2020-05-16,Skamania,Washington,53059.0,3,0.0
2020-05-16,Snohomish,Washington,53061.0,3071,125.0
2020-05-16,Spokane,Washington,53063.0,400,30.0
2020-05-16,Stevens,Washington,53065.0,9,1.0
2020-05-16,Thurston,Washington,53067.0,127,1.0
2020-05-16,Wahkiakum,Washington,53069.0,4,0.0
2020-05-16,Walla Walla,Washington,53071.0,107,2.0
2020-05-16,Whatcom,Washington,53073.0,347,35.0
2020-05-16,Whitman,Washington,53075.0,18,0.0
2020-05-16,Yakima,Washington,53077.0,2349,76.0
2020-05-17,Adams,Washington,53001.0,50,0.0
2020-05-17,Asotin,Washington,53003.0,18,2.0
2020-05-17,Benton,Washington,53005.0,775,57.0
2020-05-17,Chelan,Washington,53007.0,181,7.0
2020-05-17,Clallam,Washington,53009.0,21,0.0
2020-05-17,Clark,Washington,53011.0,401,25.0
2020-05-17,Columbia,Washington,53013.0,1,0.0
2020-05-17,Cowlitz,Washington,53015.0,68,0.0
2020-05-17,Douglas,Washington,53017.0,127,3.0
2020-05-17,Ferry,Washington,53019.0,1,0.0
2020-05-17,Franklin,Washington,53021.0,572,17.0
2020-05-17,Grant,Washington,53025.0,223,2.0
2020-05-17,Grays Harbor,Washington,53027.0,15,0.0
2020-05-17,Island,Washington,53029.0,181,10.0
2020-05-17,Jefferson,Washington,53031.0,30,0.0
2020-05-17,King,Washington,53033.0,7482,529.0
2020-05-17,Kitsap,Washington,53035.0,159,2.0
2020-05-17,Kittitas,Washington,53037.0,51,0.0
2020-05-17,Klickitat,Washington,53039.0,22,3.0
2020-05-17,Lewis,Washington,53041.0,34,3.0
2020-05-17,Lincoln,Washington,53043.0,2,0.0
2020-05-17,Mason,Washington,53045.0,30,1.0
2020-05-17,Okanogan,Washington,53047.0,40,2.0
2020-05-17,Pacific,Washington,53049.0,9,1.0
2020-05-17,Pend Oreille,Washington,53051.0,2,0.0
2020-05-17,Pierce,Washington,53053.0,2034,68.0
2020-05-17,San Juan,Washington,53055.0,15,0.0
2020-05-17,Skagit,Washington,53057.0,425,14.0
2020-05-17,Skamania,Washington,53059.0,3,0.0
2020-05-17,Snohomish,Washington,53061.0,3082,125.0
2020-05-17,Spokane,Washington,53063.0,404,30.0
2020-05-17,Stevens,Washington,53065.0,9,1.0
2020-05-17,Thurston,Washington,53067.0,127,1.0
2020-05-17,Wahkiakum,Washington,53069.0,4,0.0
2020-05-17,Walla Walla,Washington,53071.0,108,2.0
2020-05-17,Whatcom,Washington,53073.0,347,35.0
2020-05-17,Whitman,Washington,53075.0,18,0.0
2020-05-17,Yakima,Washington,53077.0,2443,76.0
2020-05-18,Adams,Washington,53001.0,50,0.0
2020-05-18,Asotin,Washington,53003.0,18,2.0
2020-05-18,Benton,Washington,53005.0,791,58.0
2020-05-18,Chelan,Washington,53007.0,183,7.0
2020-05-18,Clallam,Washington,53009.0,21,0.0
2020-05-18,Clark,Washington,53011.0,406,25.0
2020-05-18,Columbia,Washington,53013.0,1,0.0
2020-05-18,Cowlitz,Washington,53015.0,68,0.0
2020-05-18,Douglas,Washington,53017.0,131,3.0
2020-05-18,Ferry,Washington,53019.0,1,0.0
2020-05-18,Franklin,Washington,53021.0,577,17.0
2020-05-18,Grant,Washington,53025.0,226,3.0
2020-05-18,Grays Harbor,Washington,53027.0,15,0.0
2020-05-18,Island,Washington,53029.0,181,10.0
2020-05-18,Jefferson,Washington,53031.0,30,0.0
2020-05-18,King,Washington,53033.0,7531,530.0
2020-05-18,Kitsap,Washington,53035.0,160,2.0
2020-05-18,Kittitas,Washington,53037.0,57,0.0
2020-05-18,Klickitat,Washington,53039.0,24,3.0
2020-05-18,Lewis,Washington,53041.0,35,3.0
2020-05-18,Lincoln,Washington,53043.0,2,0.0
2020-05-18,Mason,Washington,53045.0,33,1.0
2020-05-18,Okanogan,Washington,53047.0,40,2.0
2020-05-18,Pacific,Washington,53049.0,9,1.0
2020-05-18,Pend Oreille,Washington,53051.0,2,0.0
2020-05-18,Pierce,Washington,53053.0,2043,68.0
2020-05-18,San Juan,Washington,53055.0,15,0.0
2020-05-18,Skagit,Washington,53057.0,426,14.0
2020-05-18,Skamania,Washington,53059.0,3,0.0
2020-05-18,Snohomish,Washington,53061.0,3125,125.0
2020-05-18,Spokane,Washington,53063.0,412,30.0
2020-05-18,Stevens,Washington,53065.0,9,1.0
2020-05-18,Thurston,Washington,53067.0,127,1.0
2020-05-18,Wahkiakum,Washington,53069.0,4,0.0
2020-05-18,Walla Walla,Washington,53071.0,107,2.0
2020-05-18,Whatcom,Washington,53073.0,358,35.0
2020-05-18,Whitman,Washington,53075.0,18,0.0
2020-05-18,Yakima,Washington,53077.0,2517,77.0
2020-05-19,Adams,Washington,53001.0,50,0.0
2020-05-19,Asotin,Washington,53003.0,18,2.0
2020-05-19,Benton,Washington,53005.0,801,58.0
2020-05-19,Chelan,Washington,53007.0,187,7.0
2020-05-19,Clallam,Washington,53009.0,21,0.0
2020-05-19,Clark,Washington,53011.0,412,25.0
2020-05-19,Columbia,Washington,53013.0,1,0.0
2020-05-19,Cowlitz,Washington,53015.0,69,0.0
2020-05-19,Douglas,Washington,53017.0,131,3.0
2020-05-19,Ferry,Washington,53019.0,1,0.0
2020-05-19,Franklin,Washington,53021.0,587,18.0
2020-05-19,Grant,Washington,53025.0,226,3.0
2020-05-19,Grays Harbor,Washington,53027.0,15,0.0
2020-05-19,Island,Washington,53029.0,181,10.0
2020-05-19,Jefferson,Washington,53031.0,30,0.0
2020-05-19,King,Washington,53033.0,7584,536.0
2020-05-19,Kitsap,Washington,53035.0,161,2.0
2020-05-19,Kittitas,Washington,53037.0,61,0.0
2020-05-19,Klickitat,Washington,53039.0,25,3.0
2020-05-19,Lewis,Washington,53041.0,35,3.0
2020-05-19,Lincoln,Washington,53043.0,2,0.0
2020-05-19,Mason,Washington,53045.0,33,1.0
2020-05-19,Okanogan,Washington,53047.0,42,2.0
2020-05-19,Pacific,Washington,53049.0,9,1.0
2020-05-19,Pend Oreille,Washington,53051.0,2,0.0
2020-05-19,Pierce,Washington,53053.0,2069,70.0
2020-05-19,San Juan,Washington,53055.0,15,0.0
2020-05-19,Skagit,Washington,53057.0,426,15.0
2020-05-19,Skamania,Washington,53059.0,3,0.0
2020-05-19,Snohomish,Washington,53061.0,3153,131.0
2020-05-19,Spokane,Washington,53063.0,416,31.0
2020-05-19,Stevens,Washington,53065.0,10,1.0
2020-05-19,Thurston,Washington,53067.0,127,1.0
2020-05-19,Wahkiakum,Washington,53069.0,4,0.0
2020-05-19,Walla Walla,Washington,53071.0,106,2.0
2020-05-19,Whatcom,Washington,53073.0,359,36.0
2020-05-19,Whitman,Washington,53075.0,18,0.0
2020-05-19,Yakima,Washington,53077.0,2598,81.0
2020-05-20,Adams,Washington,53001.0,50,0.0
2020-05-20,Asotin,Washington,53003.0,18,2.0
2020-05-20,Benton,Washington,53005.0,808,60.0
2020-05-20,Chelan,Washington,53007.0,187,7.0
2020-05-20,Clallam,Washington,53009.0,21,0.0
2020-05-20,Clark,Washington,53011.0,415,25.0
2020-05-20,Columbia,Washington,53013.0,1,0.0
2020-05-20,Cowlitz,Washington,53015.0,69,0.0
2020-05-20,Douglas,Washington,53017.0,131,3.0
2020-05-20,Ferry,Washington,53019.0,1,0.0
2020-05-20,Franklin,Washington,53021.0,593,18.0
2020-05-20,Grant,Washington,53025.0,226,3.0
2020-05-20,Grays Harbor,Washington,53027.0,15,0.0
2020-05-20,Island,Washington,53029.0,181,10.0
2020-05-20,Jefferson,Washington,53031.0,30,0.0
2020-05-20,King,Washington,53033.0,7619,536.0
2020-05-20,Kitsap,Washington,53035.0,161,2.0
2020-05-20,Kittitas,Washington,53037.0,61,0.0
2020-05-20,Klickitat,Washington,53039.0,25,3.0
2020-05-20,Lewis,Washington,53041.0,35,3.0
2020-05-20,Lincoln,Washington,53043.0,2,0.0
2020-05-20,Mason,Washington,53045.0,33,1.0
2020-05-20,Okanogan,Washington,53047.0,44,2.0
2020-05-20,Pacific,Washington,53049.0,9,1.0
2020-05-20,Pend Oreille,Washington,53051.0,2,0.0
2020-05-20,Pierce,Washington,53053.0,2082,71.0
2020-05-20,San Juan,Washington,53055.0,15,0.0
2020-05-20,Skagit,Washington,53057.0,426,15.0
2020-05-20,Skamania,Washington,53059.0,3,0.0
2020-05-20,Snohomish,Washington,53061.0,3162,131.0
2020-05-20,Spokane,Washington,53063.0,423,31.0
2020-05-20,Stevens,Washington,53065.0,10,1.0
2020-05-20,Thurston,Washington,53067.0,127,1.0
2020-05-20,Wahkiakum,Washington,53069.0,4,0.0
2020-05-20,Walla Walla,Washington,53071.0,106,2.0
2020-05-20,Whatcom,Washington,53073.0,359,36.0
2020-05-20,Whitman,Washington,53075.0,19,0.0
2020-05-20,Yakima,Washington,53077.0,2637,81.0
2020-05-21,Adams,Washington,53001.0,50,0.0
2020-05-21,Asotin,Washington,53003.0,18,2.0
2020-05-21,Benton,Washington,53005.0,811,60.0
2020-05-21,Chelan,Washington,53007.0,203,7.0
2020-05-21,Clallam,Washington,53009.0,21,0.0
2020-05-21,Clark,Washington,53011.0,419,25.0
2020-05-21,Columbia,Washington,53013.0,1,0.0
2020-05-21,Cowlitz,Washington,53015.0,69,0.0
2020-05-21,Douglas,Washington,53017.0,138,3.0
2020-05-21,Ferry,Washington,53019.0,1,0.0
2020-05-21,Franklin,Washington,53021.0,605,18.0
2020-05-21,Grant,Washington,53025.0,226,3.0
2020-05-21,Grays Harbor,Washington,53027.0,15,0.0
2020-05-21,Island,Washington,53029.0,181,10.0
2020-05-21,Jefferson,Washington,53031.0,30,0.0
2020-05-21,King,Washington,53033.0,7647,541.0
2020-05-21,Kitsap,Washington,53035.0,161,2.0
2020-05-21,Kittitas,Washington,53037.0,61,0.0
2020-05-21,Klickitat,Washington,53039.0,25,3.0
2020-05-21,Lewis,Washington,53041.0,35,3.0
2020-05-21,Lincoln,Washington,53043.0,2,0.0
2020-05-21,Mason,Washington,53045.0,33,1.0
2020-05-21,Okanogan,Washington,53047.0,44,2.0
2020-05-21,Pacific,Washington,53049.0,9,1.0
2020-05-21,Pend Oreille,Washington,53051.0,2,0.0
2020-05-21,Pierce,Washington,53053.0,2086,72.0
2020-05-21,San Juan,Washington,53055.0,15,0.0
2020-05-21,Skagit,Washington,53057.0,426,15.0
2020-05-21,Skamania,Washington,53059.0,3,0.0
2020-05-21,Snohomish,Washington,53061.0,3198,132.0
2020-05-21,Spokane,Washington,53063.0,436,31.0
2020-05-21,Stevens,Washington,53065.0,10,1.0
2020-05-21,Thurston,Washington,53067.0,127,1.0
2020-05-21,Wahkiakum,Washington,53069.0,4,0.0
2020-05-21,Walla Walla,Washington,53071.0,106,2.0
2020-05-21,Whatcom,Washington,53073.0,359,36.0
2020-05-21,Whitman,Washington,53075.0,19,0.0
2020-05-21,Yakima,Washington,53077.0,2684,83.0
2020-05-22,Adams,Washington,53001.0,50,0.0
2020-05-22,Asotin,Washington,53003.0,18,2.0
2020-05-22,Benton,Washington,53005.0,826,61.0
2020-05-22,Chelan,Washington,53007.0,209,7.0
2020-05-22,Clallam,Washington,53009.0,25,0.0
2020-05-22,Clark,Washington,53011.0,427,25.0
2020-05-22,Columbia,Washington,53013.0,1,0.0
2020-05-22,Cowlitz,Washington,53015.0,71,0.0
